1,10,149.8,0.0
1,15,149.3,0.207361111111111
1,20,149.3,0.414722222222222
1,25,149.4,0.622222222222222
1,30,149.7,0.830138888888889
1,35,149.9,1.03833333333333
1,40,150.2,1.24694444444444
1,45,150.3,1.45569444444444
1,50,150.4,1.66458333333333
1,55,150.8,1.87402777777778
1,60,151.0,2.08375
1,65,151.2,2.29375
1,70,151.4,2.50402777777778
1,75,151.7,2.71472222222222
1,80,151.8,2.92555555555556
1,85,151.9,3.13652777777778
1,90,152.2,3.34791666666667
1,95,152.3,3.55944444444444
1,100,152.5,3.77125
1,105,152.7,3.98333333333333
1,110,152.9,4.19569444444444
1,115,153.0,4.40819444444444
1,120,153.2,4.62097222222222
1,125,153.3,4.83388888888889
1,130,153.6,5.04722222222222
1,135,153.7,5.26069444444444
1,140,153.8,5.47430555555556
1,145,154.0,5.68819444444444
1,150,154.2,5.90236111111111
1,155,154.3,6.11666666666667
1,160,154.4,6.33111111111111
1,165,154.5,6.54569444444444
1,170,154.7,6.76055555555556
1,175,154.7,6.97541666666667
1,180,154.9,7.19055555555556
1,185,155.0,7.40583333333333
1,190,155.2,7.62138888888889
1,195,155.3,7.83708333333333
1,200,155.5,8.05305555555556
1,205,155.7,8.26930555555556
1,210,155.7,8.48555555555556
1,215,155.8,8.70194444444444
1,220,155.9,8.91847222222222
1,225,156.1,9.13527777777778
1,230,156.1,9.35208333333333
1,235,156.1,9.56888888888889
1,240,156.4,9.78611111111111
1,245,156.5,10.0034722222222
1,250,156.6,10.2209722222222
1,255,156.8,10.43875
1,260,156.8,10.6565277777778
1,265,157.0,10.8745833333333
1,270,157.0,11.0926388888889
1,275,157.2,11.3109722222222
1,280,157.2,11.5293055555556
1,285,157.2,11.7476388888889
1,290,157.4,11.96625
1,295,157.5,12.185
1,300,157.6,12.4038888888889
1,305,157.7,12.6229166666667
1,310,157.8,12.8420833333333
1,315,157.8,13.06125
1,320,157.9,13.2805555555556
1,325,158.0,13.5
1,330,158.1,13.7195833333333
1,335,158.3,13.9394444444444
1,340,158.3,14.1593055555556
1,345,158.4,14.3793055555556
1,350,158.5,14.5994444444444
1,355,158.6,14.8197222222222
1,360,158.6,15.04
1,365,158.7,15.2604166666667
1,370,158.8,15.4809722222222
1,375,158.8,15.7015277777778
1,380,159.0,15.9223611111111
1,385,159.0,16.1431944444444
1,390,159.1,16.3641666666667
1,395,159.2,16.5852777777778
1,400,159.2,16.8063888888889
1,405,159.4,17.0277777777778
1,410,159.4,17.2491666666667
1,415,159.4,17.4705555555556
1,420,159.6,17.6922222222222
1,425,159.6,17.9138888888889
1,430,159.7,18.1356944444444
1,435,159.7,18.3575
1,440,159.9,18.5795833333333
1,445,159.9,18.8016666666667
1,450,159.9,19.02375
1,455,160.1,19.2461111111111
1,460,160.1,19.4684722222222
1,465,160.2,19.6909722222222
1,470,160.3,19.9136111111111
1,475,160.3,20.13625
1,480,160.4,20.3590277777778
1,485,160.4,20.5818055555556
1,490,160.5,20.8047222222222
1,495,160.5,21.0276388888889
1,500,160.6,21.2506944444444
1,505,160.7,21.4738888888889
1,510,160.7,21.6970833333333
1,515,160.8,21.9204166666667
1,520,160.9,22.1438888888889
1,525,160.9,22.3673611111111
1,530,161.0,22.5909722222222
1,535,161.0,22.8145833333333
1,540,161.0,23.0381944444445
1,545,161.2,23.2620833333333
1,550,161.1,23.4858333333333
1,555,161.3,23.7098611111111
1,560,161.3,23.9338888888889
1,565,161.3,24.1579166666667
1,570,161.4,24.3820833333333
1,575,161.5,24.6063888888889
1,580,161.6,24.8308333333333
1,585,161.5,25.0551388888889
1,590,161.5,25.2794444444445
1,595,161.6,25.5038888888889
1,600,161.6,25.7283333333333
1,605,161.7,25.9529166666667
1,610,161.8,26.1776388888889
1,615,161.7,26.4022222222222
1,620,161.8,26.6269444444445
1,625,161.9,26.8518055555556
1,630,162.0,27.0768055555556
1,635,161.9,27.3016666666667
1,640,162.0,27.5266666666667
1,645,162.0,27.7516666666667
1,650,162.1,27.9768055555556
1,655,162.1,28.2019444444445
1,660,162.2,28.4272222222222
1,665,162.1,28.6523611111111
1,670,162.3,28.8777777777778
1,675,162.2,29.1030555555556
1,680,162.4,29.3286111111111
1,685,162.4,29.5541666666667
1,690,162.4,29.7797222222222
1,695,162.4,30.0052777777778
1,700,162.5,30.2309722222222
1,705,162.5,30.4566666666667
1,710,162.5,30.6823611111111
1,715,162.6,30.9081944444444
1,720,162.7,31.1341666666667
1,725,162.6,31.36
1,730,162.6,31.5858333333333
1,735,162.6,31.8116666666667
1,740,162.8,32.0377777777778
1,745,162.8,32.2638888888889
1,750,162.8,32.49
1,755,162.8,32.7161111111111
1,760,162.8,32.9422222222222
1,765,162.9,33.1684722222222
1,770,162.9,33.3947222222222
1,775,162.9,33.6209722222222
1,780,162.9,33.8472222222222
1,785,163.0,34.0736111111111
1,790,163.0,34.3
1,795,163.1,34.5265277777778
1,800,163.1,34.7530555555556
1,805,163.2,34.9797222222222
1,810,163.2,35.2063888888889
1,815,163.2,35.4330555555556
1,820,163.3,35.6598611111111
1,825,163.3,35.8866666666667
1,830,163.3,36.1134722222222
1,835,163.4,36.3404166666667
1,840,163.4,36.5673611111111
1,845,163.4,36.7943055555556
1,850,163.4,37.02125
1,855,163.4,37.2481944444444
1,860,163.6,37.4754166666667
1,865,163.6,37.7026388888889
1,870,163.5,37.9297222222222
1,875,163.5,38.1568055555556
1,880,163.7,38.3841666666667
1,885,163.7,38.6115277777778
1,890,163.7,38.8388888888889
1,895,163.6,39.0661111111111
1,900,163.7,39.2934722222222
1,905,163.7,39.5208333333333
1,910,163.7,39.7481944444444
1,915,163.7,39.9755555555555
1,920,163.8,40.2030555555555
1,925,163.8,40.4305555555555
1,930,163.9,40.6581944444444
1,935,163.9,40.8858333333333
1,940,163.8,41.1133333333333
1,945,163.9,41.3409722222222
1,950,163.9,41.5686111111111
1,955,163.9,41.79625
1,960,164.0,42.0240277777778
1,965,163.9,42.2516666666666
1,970,164.0,42.4794444444444
1,975,164.0,42.7072222222222
1,980,164.1,42.9351388888889
1,985,164.1,43.1630555555555
1,990,164.1,43.3909722222222
1,995,164.0,43.61875
1,1000,164.2,43.8468055555555
1,1005,164.2,44.0748611111111
1,1010,164.2,44.3029166666666
1,1015,164.2,44.5309722222222
1,1020,164.3,44.7591666666666
1,1025,164.2,44.9872222222222
1,1030,164.2,45.2152777777778
1,1035,164.1,45.4431944444444
1,1040,164.3,45.6713888888889
1,1045,164.3,45.8995833333333
1,1050,164.4,46.1279166666666
1,1055,164.4,46.35625
1,1060,164.5,46.5847222222222
1,1065,164.5,46.8131944444444
1,1070,164.4,47.0415277777778
1,1075,164.4,47.2698611111111
1,1080,164.5,47.4983333333333
1,1085,164.4,47.7266666666666
1,1090,164.4,47.955
1,1095,164.5,48.1834722222222
1,1100,164.5,48.4119444444444
1,1105,164.5,48.6404166666666
1,1110,164.5,48.8688888888889
1,1115,164.5,49.0973611111111
1,1120,164.6,49.3259722222222
1,1125,164.5,49.5544444444444
1,1130,164.6,49.7830555555555
1,1135,164.6,50.0116666666666
1,1140,164.6,50.2402777777778
1,1145,164.6,50.4688888888889
1,1150,164.7,50.6976388888889
1,1155,164.6,50.92625
1,1160,164.8,51.1551388888889
1,1165,164.7,51.3838888888889
1,1170,164.7,51.6126388888889
1,1175,164.8,51.8415277777778
